ident,iata_code,type,name,iso_country,latitude_deg,longitude_deg,elevation_ft,runway_count,max_runway,avg_runway
WBGM,MUR,medium_airport,Marudi Airport,MY,4.178734,114.330318,103.0,1,3274.0,3274.0
WBGR,MYY,medium_airport,Miri Airport,MY,4.32201,113.987,59.0,1,9006.0,9006.0
WBGS,SBW,medium_airport,Sibu Airport,MY,2.2616,111.985001,122.0,1,9036.0,9036.0
WBGZ,BBN,medium_airport,Bario Airport,MY,3.734648,115.478548,3350.0,1,2198.0,2198.0
WBKD,LDU,medium_airport,Lahad Datu Airport,MY,5.032249927520752,118.3239974975586,45.0,1,4498.0,4498.0
WBKK,BKI,medium_airport,Kota Kinabalu International Airport,MY,5.932743,116.049324,10.0,1,9800.0,9800.0
WBKL,LBU,medium_airport,Labuan Airport,MY,5.300680160522461,115.25,101.0,1,9006.0,9006.0
WBKS,SDK,medium_airport,Sandakan Airport,MY,5.900899887084961,118.05899810791016,46.0,1,7000.0,7000.0
WBKW,TWU,medium_airport,Tawau Airport,MY,4.320159912109375,118.12799835205078,57.0,1,8800.0,8800.0
WBMU,MZV,medium_airport,Mulu Airport,MY,4.048329830169678,114.80500030517578,80.0,1,4921.0,4921.0
WBSB,BWN,large_airport,Brunei International Airport,BN,4.9442,114.928001,73.0,1,12000.0,12000.0
WIBB,PKU,medium_airport,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,ID,0.458647,101.444321,102.0,1,7360.0,7360.0
WIBD,DUM,medium_airport,Pinang Kampai Airport,ID,1.609114,101.433492,55.0,1,5905.0,5905.0
WIBJ,RGT,medium_airport,Japura Airport,ID,-0.352808,102.334999,62.0,1,4265.0,4265.0
WICC,BDO,medium_airport,Husein Sastranegara International Airport,ID,-6.90063,107.575996,2436.0,1,7361.0,7361.0
WIDD,BTH,medium_airport,Hang Nadim International Airport,ID,1.12103,104.119003,126.0,1,13270.0,13270.0
WIHH,HLP,medium_airport,Halim Perdanakusuma International Airport,ID,-6.266610145568848,106.89099884033205,84.0,1,9843.0,9843.0
WIII,CGK,large_airport,Soekarno-Hatta International Airport,ID,-6.1255698204,106.65599823,34.0,3,12008.0,11221.0
WILL,TKG,medium_airport,Radin Inten II International Airport,ID,-5.246803,105.182531,282.0,1,8202.0,8202.0
WIMB,GNS,medium_airport,Binaka Airport,ID,1.16628,97.704327,20.0,1,4445.0,4445.0
WIME,AEG,medium_airport,Aek Godang Airport,ID,1.4001,99.430496,922.0,1,4580.0,4580.0
WIMG,,medium_airport,Tabing Airport,ID,-0.874989,100.351997,9.0,1,7040.0,7040.0
WIMK,MES,medium_airport,Soewondo Air Force Base,ID,3.558425,98.672275,114.0,1,9514.0,9514.0
WIMM,KNO,large_airport,Kualanamu International Airport,ID,3.637847,98.870566,23.0,1,12303.0,12303.0
WIMS,FLZ,medium_airport,Dr. Ferdinand Lumban Tobing Airport,ID,1.557127,98.887145,33.0,1,5655.0,5655.0
WIOG,NPO,medium_airport,Nanga Pinoh Airport,ID,-0.34886899590492,111.74800109863,123.0,1,3272.0,3272.0
WIOK,KTG,medium_airport,Rahadi Osman Airport,ID,-1.816845,109.963331,46.0,1,4585.0,4585.0
WION,NTX,medium_airport,Ranai-Natuna Airport,ID,3.90871,108.388,7.0,1,8410.0,8410.0
WIOO,PNK,medium_airport,Supadio Airport,ID,-0.150711,109.403999,10.0,1,7380.0,7380.0
WIOP,PSU,medium_airport,Pangsuma Airport,ID,0.8355780243873596,112.93699645996094,297.0,1,3294.0,3294.0
WIOS,SQG,medium_airport,Sintang Airport,ID,0.063851,111.473572,98.0,1,4256.0,4256.0
WIPL,BKS,medium_airport,Fatmawati Soekarno Airport,ID,-3.8637,102.338997,50.0,1,7345.0,7345.0
WIPP,PLM,medium_airport,Sultan Mahmud Badaruddin II Airport,ID,-2.897653,104.698147,49.0,1,8202.0,8202.0
WIPQ,PDO,medium_airport,Pendopo Airport,ID,-3.2860701084136963,103.87999725341795,184.0,1,4265.0,4265.0
WIPT,PDG,medium_airport,Minangkabau International Airport,ID,-0.786917,100.280998,18.0,1,9020.0,9020.0
WITK,TXE,medium_airport,Rembele Airport,ID,4.72113,96.851943,4648.0,1,3837.0,3837.0
WITL,LSX,medium_airport,Lhok Sukon Airport,ID,5.069509983062744,97.25920104980467,28.0,1,3675.0,3675.0
WITT,BTJ,medium_airport,Sultan Iskandar Muda International Airport,ID,5.522872024010001,95.42063713070002,65.0,1,9843.0,9843.0
WMAP,,medium_airport,Kluang Airport,MY,2.04138994217,103.306999207,150.0,1,4101.0,4101.0
WMBT,TOD,medium_airport,Tioman Airport,MY,2.81818,104.160004,15.0,1,3255.0,3255.0
WMKA,AOR,medium_airport,Sultan Abdul Halim Airport,MY,6.189670085906982,100.39800262451172,15.0,1,9005.0,9005.0
WMKB,BWH,medium_airport,RMAF Butterworth Air Base,MY,5.46592,100.390999,11.0,1,8000.0,8000.0
WMKC,KBR,medium_airport,Sultan Ismail Petra Airport,MY,6.166850090026856,102.29299926757812,16.0,1,7874.0,7874.0
WMKD,KUA,medium_airport,Kuantan Airport,MY,3.775389909744263,103.20899963378906,58.0,1,9200.0,9200.0
WMKE,KTE,medium_airport,Kerteh Airport,MY,4.537220001220703,103.427001953125,18.0,1,4446.0,4446.0
WMKI,IPH,medium_airport,Sultan Azlan Shah Airport,MY,4.567969799041748,101.09200286865234,130.0,1,5900.0,5900.0
WMKJ,JHB,medium_airport,Senai International Airport,MY,1.64131,103.669998,135.0,1,12467.0,12467.0
WMKK,KUL,large_airport,Kuala Lumpur International Airport,MY,2.74558,101.709999,69.0,3,13530.0,13270.333333333334
WMKL,LGK,medium_airport,Langkawi International Airport,MY,6.329730033874512,99.72869873046876,29.0,1,12500.0,12500.0
WMKM,MKZ,medium_airport,Malacca International Airport,MY,2.265613,102.252778,35.0,1,7005.0,7005.0
WMKN,TGG,medium_airport,Sultan Mahmud Airport,MY,5.3826398849487305,103.10299682617188,21.0,1,11417.0,11417.0
WMKP,PEN,medium_airport,Penang International Airport,MY,5.297140121459961,100.2770004272461,11.0,1,10997.0,10997.0
WMSA,SZB,medium_airport,Sultan Abdul Aziz Shah International Airport,MY,3.130579948425293,101.54900360107422,90.0,1,12401.0,12401.0
WPDB,UAI,medium_airport,Suai Airport,TL,-9.30331039428711,125.28700256347656,96.0,1,3448.0,3448.0
WPDL,DIL,medium_airport,Presidente Nicolau Lobato International Airport,TL,-8.546562,125.524507,154.0,1,6065.0,6065.0
WPEC,BCH,medium_airport,Cakung Airport,TL,-8.486479,126.399981,1771.0,1,8233.0,8233.0
WPOC,OEC,medium_airport,Rota Do Sândalo Oecusse Airport,TL,-9.19806,124.343002,,1,7218.0,7218.0
WSAG,,medium_airport,Sembawang Air Base,SG,1.42526,103.813004,86.0,2,6255.0,4827.5
WSAP,QPG,medium_airport,Paya Lebar Air Base,SG,1.36042,103.910004,65.0,1,12401.0,12401.0
WSAT,TGA,medium_airport,Tengah Air Base,SG,1.387561,103.708291,50.0,3,8999.0,4137.333333333333
WSSL,XSP,medium_airport,Seletar Airport,SG,1.41555,103.86673,36.0,1,6023.0,6023.0
WSSS,SIN,large_airport,Singapore Changi Airport,SG,1.35019,103.994003,22.0,3,13123.0,13123.0
WUZ,WUZ,medium_airport,Wuzhou Xijiang Airport,CN,23.40316,111.09331,357.0,1,8202.0,8202.0
XUBS,LNX,medium_airport,Smolensk North Airport,RU,54.824,32.025,820.0,1,8202.0,8202.0
YABA,ALH,medium_airport,Albany Airport,AU,-34.94329833984375,117.80899810791016,233.0,2,5906.0,4751.0
YAMB,,medium_airport,RAAF Base Amberley,AU,-27.6406,152.712006,91.0,2,9997.0,7497.0
YARA,ARY,medium_airport,Ararat Airport,AU,-37.309978,142.988688,1008.0,2,4068.0,3116.5
YARM,ARM,medium_airport,Armidale Airport,AU,-30.5280990601,151.617004395,3556.0,2,5702.0,4681.5
YAYE,AYQ,medium_airport,Ayers Rock Connellan Airport,AU,-25.185913,130.97703,1626.0,1,8527.0,8527.0
YBAR,BCI,medium_airport,Barcaldine Airport,AU,-23.566268,145.302086,878.0,2,5591.0,4347.5
YBAS,ASP,medium_airport,Alice Springs Airport,AU,-23.806588,133.903427,1789.0,2,7999.0,5858.0
YBBN,BNE,large_airport,Brisbane International Airport,AU,-27.38419914245605,153.11700439453125,13.0,3,11680.0,9361.333333333334
YBCG,OOL,medium_airport,Gold Coast Airport,AU,-28.165962,153.506641,21.0,2,8176.0,5042.5
YBCK,BKQ,medium_airport,Blackall Airport,AU,-24.431678,145.429716,928.0,2,5538.0,5398.5
YBCS,CNS,medium_airport,Cairns International Airport,AU,-16.885799408,145.755004883,10.0,2,10489.0,6762.0
YBCV,CTL,medium_airport,Charleville Airport,AU,-26.4132995605,146.261993408,1003.0,2,5000.0,4250.5
YBDV,BVI,medium_airport,Birdsville Airport,AU,-25.897499084472656,139.34800720214844,159.0,2,5682.0,4809.5
YBHI,BHQ,medium_airport,Broken Hill Airport,AU,-32.0013999939,141.472000122,958.0,2,8251.0,5766.0
YBHM,HTI,medium_airport,Hamilton Island Airport,AU,-20.3581008911,148.95199585,15.0,1,5591.0,5591.0
YBIE,BEU,medium_airport,Bedourie Airport,AU,-24.346099853515625,139.4600067138672,300.0,1,4921.0,4921.0
YBKE,BRK,medium_airport,Bourke Airport,AU,-30.03919982910156,145.95199584960938,352.0,2,6004.0,4642.5
YBLA,BLN,medium_airport,Benalla Airport,AU,-36.551899,146.007004,569.0,4,3422.0,2889.0
YBMA,ISA,medium_airport,Mount Isa Airport,AU,-20.6639003754,139.488998413,1121.0,2,8399.0,5600.5
YBMK,MKY,medium_airport,Mackay Airport,AU,-21.170816,149.182588,19.0,2,6499.0,5454.0
YBNA,BNK,medium_airport,Ballina Byron Gateway Airport,AU,-28.833236,153.561471,7.0,1,6234.0,6234.0
YBNS,BSJ,medium_airport,Bairnsdale Airport,AU,-37.887539,147.569379,165.0,2,3612.0,3200.5
YBOK,OKY,medium_airport,Oakey Army Aviation Centre,AU,-27.409262,151.736727,1335.0,5,5410.0,2737.4
YBOU,BQL,medium_airport,Boulia Airport,AU,-22.913299560546875,139.89999389648438,542.0,1,4180.0,4180.0
YBP,YBP,medium_airport,Yibin Wuliangye Airport,CN,28.858431,104.526157,,1,8530.0,8530.0
YBPN,PPP,medium_airport,Proserpine Whitsunday Coast Airport,AU,-20.494416,148.553583,82.0,2,6801.0,5205.0
YBRK,ROK,medium_airport,Rockhampton Airport,AU,-23.380019,150.475359,34.0,2,8622.0,7009.5
YBRM,BME,medium_airport,Broome International Airport,AU,-17.948789,122.227407,56.0,1,8064.0,8064.0
YBRN,BZD,medium_airport,Balranald Airport,AU,-34.624834,143.577114,210.0,2,3888.0,3010.5
YBRW,BWQ,medium_airport,Brewarrina Airport,AU,-29.975792,146.81438,414.0,1,4547.0,4547.0
YBSU,MCY,medium_airport,Sunshine Coast Airport,AU,-26.593324,153.08319,15.0,2,9186.0,7541.0
YBTH,BHS,medium_airport,Bathurst Airport,AU,-33.406817,149.651161,2435.0,2,5594.0,4954.0
YBTI,BRT,medium_airport,Bathurst Island Airport,AU,-11.764966,130.615774,67.0,1,4823.0,4823.0
YBTL,TSV,medium_airport,Townsville Airport / RAAF Base Townsville,AU,-19.252904,146.766512,18.0,2,7999.0,5804.0
YBTR,BLT,medium_airport,Blackwater Airport,AU,-23.603099822998047,148.8070068359375,657.0,1,5023.0,5023.0
YBUD,BDB,medium_airport,Bundaberg Airport,AU,-24.905039,152.322612,107.0,2,5030.0,4365.5
YBWP,WEI,medium_airport,Weipa Airport,AU,-12.677493,141.922618,63.0,1,5397.0,5397.0
YBWW,WTB,medium_airport,Toowoomba Wellcamp Airport,AU,-27.558332,151.793335,1509.0,1,9416.0,9416.0
YCAR,CVQ,medium_airport,Carnarvon Airport,AU,-24.880091,113.670752,13.0,2,5509.0,4624.5
YCBA,CAZ,medium_airport,Cobar Airport,AU,-31.538299560546875,145.79400634765625,724.0,2,4984.0,4495.0
YCBB,COJ,medium_airport,Coonabarabran Airport,AU,-31.3325,149.266998,2117.0,2,4987.0,3558.0
YCBP,CPD,medium_airport,Coober Pedy Airport,AU,-29.038312,134.722166,740.0,2,4685.0,3702.5
YCCA,CCL,medium_airport,Chinchilla Airport,AU,-26.771947,150.617571,1028.0,2,3497.0,2723.0
YCCY,CNJ,medium_airport,Cloncurry Airport,AU,-20.6686000824,140.503997803,616.0,2,6562.0,5179.0
YCDU,CED,medium_airport,Ceduna Airport,AU,-32.13059997558594,133.7100067138672,77.0,2,5709.0,4518.0
YCEE,CVC,medium_airport,Cleve Airport,AU,-33.70970153808594,136.5050048828125,589.0,2,4429.0,3682.5
YCFS,CFS,medium_airport,Coffs Harbour Airport,AU,-30.320601,153.115997,18.0,2,6824.0,4804.5
YCIN,DCN,medium_airport,RAAF Base Curtin,AU,-17.580458,123.828449,300.0,1,10003.0,10003.0
YCKN,CTN,medium_airport,Cooktown Airport,AU,-15.443649,145.183221,26.0,1,5338.0,5338.0
YCMT,CMQ,medium_airport,Clermont Airport,AU,-22.773099899291992,147.62100219726562,908.0,2,4301.0,3902.5
YCMU,CMA,medium_airport,Cunnamulla Airport,AU,-28.030000686645508,145.6219940185547,630.0,2,5686.0,4342.5
YCNM,CNB,medium_airport,Coonamble Airport,AU,-30.980946,148.377833,604.0,2,5010.0,3456.5
YCOE,CUQ,medium_airport,Coen Airport,AU,-13.761133,143.113311,532.0,1,4107.0,4107.0
YCOM,OOM,medium_airport,Cooma Snowy Mountains Airport,AU,-36.300445,148.972408,3088.0,2,6955.0,4498.0
YCOR,CWW,medium_airport,Corowa Airport,AU,-35.994701,146.356995,469.0,2,5994.0,5497.0
YCRG,CYG,medium_airport,Corryong Airport,AU,-36.18280029296875,147.88800048828125,963.0,1,4596.0,4596.0
YCTM,CMD,medium_airport,Cootamundra Airport,AU,-34.624283,148.036641,1110.0,2,4682.0,3743.5
YCWR,CWT,medium_airport,Cowra Airport,AU,-33.846894,148.648007,966.0,2,5348.0,4586.5
YDBI,DRN,medium_airport,Dirranbandi Airport,AU,-28.587912,148.217161,567.0,1,3993.0,3993.0
YDBY,DRB,medium_airport,Derby Airport,AU,-17.37193,123.66221,24.0,2,5696.0,4747.5
YDLQ,DNQ,medium_airport,Deniliquin Airport,AU,-35.5593986511,144.945999146,316.0,2,3999.0,2984.0
YDPO,DPO,medium_airport,Devonport Airport,AU,-41.1697006226,146.429992676,33.0,2,6030.0,4458.5
YDYS,DYA,medium_airport,Dysart Airport,AU,-22.62220001220703,148.36399841308594,670.0,1,5085.0,5085.0
YECH,ECH,medium_airport,Echuca Airport,AU,-36.15719985961914,144.76199340820312,323.0,2,3615.0,2644.5
YELD,ELC,medium_airport,Elcho Island Airport,AU,-12.019399642899998,135.570999146,101.0,1,4724.0,4724.0
YEML,EMD,medium_airport,Emerald Airport,AU,-23.5674991608,148.179000854,624.0,2,6234.0,4636.0
YESP,EPR,medium_airport,Esperance Airport,AU,-33.684399,121.822998,470.0,2,4921.0,4393.0
YEWA,WHB,medium_airport,Eliwana,AU,-22.428395,116.887879,1576.0,1,8202.0,8202.0
YFBS,FRB,medium_airport,Forbes Airport,AU,-33.363602,147.934998,760.0,1,4029.0,4029.0
YFRT,FOS,medium_airport,Forrest Airport,AU,-30.83662,128.112811,511.0,2,4984.0,4705.0
YFTZ,FIZ,medium_airport,Fitzroy Crossing Airport,AU,-18.183596,125.559783,368.0,1,4265.0,4265.0
YGDH,GUH,medium_airport,Gunnedah Airport,AU,-30.96109962463379,150.25100708007812,863.0,2,5400.0,3671.0
YGEL,GET,medium_airport,Geraldton Airport,AU,-28.796101,114.707001,121.0,3,7838.0,4520.0
YGFN,GFN,medium_airport,Grafton Airport,AU,-29.7593994140625,153.02999877929688,110.0,1,5607.0,5607.0
YGLA,GLT,medium_airport,Gladstone Airport,AU,-23.869763,151.225439,64.0,1,5364.0,5364.0
YGLB,GUL,medium_airport,Goulburn Airport,AU,-34.810298919677734,149.7259979248047,2141.0,2,4209.0,3213.5
YGLI,GLI,medium_airport,Glen Innes Airport,AU,-29.676029,151.691156,3433.0,2,5499.0,5207.0
YGPT,GPN,medium_airport,Garden Point Airport,AU,-11.399686,130.425568,90.0,1,4314.0,4314.0
YGTE,GTE,medium_airport,Groote Eylandt Airport,AU,-13.972405,136.458553,53.0,1,6237.0,6237.0
YGTH,GFF,medium_airport,Griffith Airport,AU,-34.2508010864,146.067001343,439.0,2,4931.0,3450.0
YHAY,HXX,medium_airport,Hay Airport,AU,-34.53139877319336,144.8300018310547,305.0,2,4800.0,4270.0
YHBA,HVB,medium_airport,Hervey Bay Airport,AU,-25.320127,152.880662,60.0,1,6561.0,6561.0
YHID,HID,medium_airport,Horn Island Airport,AU,-10.585628,142.292653,43.0,2,4557.0,4304.5
YHLC,HCQ,medium_airport,Halls Creek Airport,AU,-18.23390007019043,127.66999816894533,1346.0,2,4839.0,3971.5
YHML,HLT,medium_airport,Hamilton Airport,AU,-37.64889907836914,142.06500244140625,803.0,2,4606.0,4325.5
YHOT,MHU,medium_airport,Mount Hotham Airport,AU,-37.0475006104,147.333999634,4260.0,1,4762.0,4762.0
YHPN,HTU,medium_airport,Hopetoun Airport,AU,-35.715301513671875,142.36000061035156,256.0,2,3730.0,2664.0
YHSM,HSM,medium_airport,Horsham Airport,AU,-36.669700622558594,142.17300415039062,445.0,2,4337.0,3479.0
YIVL,IVR,medium_airport,Inverell Airport,AU,-29.888299942,151.143997192,2667.0,2,6936.0,4616.5
YKER,KRA,medium_airport,Kerang Airport,AU,-35.751399993896484,143.93899536132812,254.0,2,3501.0,2884.0
YKII,KNS,medium_airport,King Island Airport,AU,-39.87749862670898,143.8780059814453,132.0,3,5198.0,3818.6666666666665
YKMP,KPS,medium_airport,Kempsey Airport,AU,-31.07439994812012,152.77000427246094,54.0,2,5413.0,3713.5
YKOW,KWM,medium_airport,Kowanyama Airport,AU,-15.485369,141.752572,35.0,1,4528.0,4528.0
YKRY,KGY,medium_airport,Kingaroy Airport,AU,-26.581077,151.839927,1492.0,2,5249.0,4762.0
YKSC,KGC,medium_airport,Kingscote Airport,AU,-35.71390151977539,137.52099609375,24.0,3,4600.0,4046.3333333333335
YLEC,LGH,medium_airport,Leigh Creek Airport,AU,-30.598301,138.425995,856.0,2,5610.0,4804.5
YLEO,LNO,medium_airport,Leonora Airport,AU,-28.87809944152832,121.31500244140624,1217.0,2,6621.0,5180.5
YLHR,IRG,medium_airport,Lockhart River Airport,AU,-12.7869,143.304993,77.0,1,4919.0,4919.0
YLIS,LSY,medium_airport,Lismore Airport,AU,-28.830689,153.258419,35.0,1,5404.0,5404.0
YLRD,LHG,medium_airport,Lightning Ridge Airport,AU,-29.452857,147.977146,540.0,2,4613.0,3509.0
YLRE,LRE,medium_airport,Longreach Airport,AU,-23.4342002869,144.279998779,627.0,2,6352.0,4652.5
YLST,LER,medium_airport,Leinster Airport,AU,-27.843299865722656,120.7030029296875,1631.0,1,5906.0,5906.0
YLTV,TGN,medium_airport,Latrobe Valley Airport,AU,-38.211004,146.470817,180.0,3,4692.0,3078.6666666666665
YMAV,AVV,medium_airport,Avalon Airport,AU,-38.039398,144.468994,35.0,1,10000.0,10000.0
YMAY,ABX,medium_airport,Albury Airport,AU,-36.066758,146.959148,539.0,1,6234.0,6234.0
YMBA,MRG,medium_airport,Mareeba Airport,AU,-17.06920051574707,145.41900634765625,1560.0,1,4938.0,4938.0
YMDG,DGE,medium_airport,Mudgee Airport,AU,-32.564794,149.609452,1545.0,2,5705.0,4616.0
YMEK,MKR,medium_airport,Meekatharra Airport,AU,-26.6117000579834,118.5479965209961,1713.0,2,7156.0,5325.0
YMEN,MEB,medium_airport,Melbourne Essendon Airport,AU,-37.7281,144.901993,282.0,2,6302.0,5306.5
YMER,MIM,medium_airport,Merimbula Airport,AU,-36.9085998535,149.901000977,7.0,1,5256.0,5256.0
YMES,,medium_airport,RAAF Base East Sale,AU,-38.0988998413,147.149002075,23.0,2,7995.0,7655.5
YMGD,MNG,medium_airport,Maningrida Airport,AU,-12.0560998917,134.23399353,123.0,1,5020.0,5020.0
YMHB,HBA,medium_airport,Hobart International Airport,AU,-42.836101532,147.509994507,13.0,1,7385.0,7385.0
YMIA,MQL,medium_airport,Mildura Airport,AU,-34.229198455799995,142.085998535,167.0,2,6004.0,4870.5
YMLT,LST,medium_airport,Launceston Airport,AU,-41.54529953,147.214004517,562.0,3,6499.0,3686.6666666666665
YMMB,MBW,medium_airport,Melbourne Moorabbin Airport,AU,-37.97579956054688,145.1020050048828,50.0,5,4383.0,3517.2
YMML,MEL,large_airport,Melbourne International Airport,AU,-37.673302,144.843002,434.0,2,11998.0,9749.0
YMNE,WME,medium_airport,Mount Keith Airport,AU,-27.28733,120.554937,1792.0,1,5896.0,5896.0
YMOG,MMG,medium_airport,Mount Magnet Airport,AU,-28.116100311279297,117.84200286865234,1354.0,2,5906.0,4429.5
YMOR,MRZ,medium_airport,Moree Airport,AU,-29.4988994598,149.845001221,701.0,2,5292.0,4248.5
YMRB,MOV,medium_airport,Moranbah Airport,AU,-22.057800293,148.07699585,770.0,1,5000.0,5000.0
YMRY,MYA,medium_airport,Moruya Airport,AU,-35.8978004456,150.143997192,14.0,2,4997.0,3855.0
YNAR,NRA,medium_airport,Narrandera Airport,AU,-34.7022018433,146.511993408,474.0,2,5302.0,4324.0
YNBR,NAA,medium_airport,Narrabri Airport,AU,-30.3192005157,149.82699585,788.0,2,5000.0,4490.0
YNGU,RPM,medium_airport,Ngukurr Airport,AU,-14.722800254821776,134.7469940185547,45.0,1,5020.0,5020.0
YNRM,QRM,medium_airport,Narromine Airport,AU,-32.214698791503906,148.22500610351562,782.0,2,4990.0,4299.5
YNT,YNT,large_airport,Yantai Penglai International Airport,CN,37.659724,120.978124,154.0,1,11155.0,11155.0
YNTN,NTN,medium_airport,Normanton Airport,AU,-17.68409,141.069664,73.0,1,5499.0,5499.0
YNWN,ZNE,medium_airport,Newman Airport,AU,-23.4178009033,119.803001404,1724.0,1,6798.0,6798.0
YORG,OAG,medium_airport,Orange Airport,AU,-33.382014,149.131262,3115.0,2,5499.0,4029.0
YPAD,ADL,large_airport,Adelaide International Airport,AU,-34.947512,138.533393,20.0,2,10171.0,7795.5
YPAG,PUG,medium_airport,Port Augusta Airport,AU,-32.50690078735352,137.7169952392578,56.0,1,5413.0,5413.0
YPBO,PBO,medium_airport,Paraburdoo Airport,AU,-23.1711006165,117.745002747,1406.0,1,6995.0,6995.0
YPCC,CCK,medium_airport,Cocos (Keeling) Islands Airport,CC,-12.19134,96.833696,10.0,1,7999.0,7999.0
YPDN,DRW,large_airport,Darwin International Airport / RAAF Darwin,AU,-12.41497,130.88185,103.0,2,11004.0,8002.0
YPEA,,medium_airport,RAAF Base Pearce,AU,-31.667800903320312,116.01499938964844,149.0,3,8002.0,6420.666666666667
YPED,,medium_airport,RAAF Base Edinburgh,AU,-34.705705,138.615564,67.0,2,8399.0,7418.0
YPGV,GOV,medium_airport,Gove Airport,AU,-12.269399642899998,136.817993164,192.0,1,7244.0,7244.0
YPIR,PPI,medium_airport,Port Pirie Airport,AU,-33.23889923095703,137.9949951171875,40.0,3,3507.0,3044.6666666666665
YPJT,JAD,medium_airport,Perth Jandakot Airport,AU,-32.09749984741211,115.88099670410156,99.0,3,4569.0,4303.0
YPKA,KTA,medium_airport,Karratha Airport,AU,-20.712200164799995,116.773002625,29.0,1,7480.0,7480.0
YPKG,KGI,medium_airport,Kalgoorlie Boulder Airport,AU,-30.791543,121.464586,1203.0,2,6562.0,5249.0
YPKS,PKE,medium_airport,Parkes Airport,AU,-33.131401062,148.238998413,1069.0,2,5525.0,5423.5
YPKT,PKT,medium_airport,Port Keats Airport,AU,-14.249701,129.529538,91.0,1,4626.0,4626.0
YPKU,KNX,medium_airport,East Kimberley Regional (Kununurra) Airport,AU,-15.7781,128.707993,145.0,1,6000.0,6000.0
YPLC,PLO,medium_airport,Port Lincoln Airport,AU,-34.6053009033,135.880004883,36.0,3,4918.0,4619.333333333333
YPLM,LEA,medium_airport,Learmonth Airport,AU,-22.235201,114.090024,19.0,1,9997.0,9997.0
YPMQ,PQQ,medium_airport,Port Macquarie Airport,AU,-31.4358005524,152.863006592,12.0,2,5203.0,3743.0
YPOD,PTJ,medium_airport,Portland Airport,AU,-38.31809997558594,141.4709930419922,265.0,2,5302.0,4586.5
YPPD,PHE,medium_airport,Port Hedland International Airport,AU,-20.3777999878,118.625999451,33.0,2,8202.0,5741.5
YPPH,PER,large_airport,Perth International Airport,AU,-31.94029998779297,115.96700286865234,67.0,2,11299.0,9197.5
YPTN,KTR,medium_airport,Tindal Airport,AU,-14.521100044250488,132.3780059814453,443.0,1,9003.0,9003.0
YPXM,XCH,medium_airport,Christmas Island Airport,CX,-10.449382,105.690931,916.0,1,6900.0,6900.0
YQLP,ULP,medium_airport,Quilpie Airport,AU,-26.612199783325195,144.2530059814453,655.0,2,4898.0,4204.0
YREN,RMK,medium_airport,Renmark Airport,AU,-34.1963996887207,140.6739959716797,115.0,2,5709.0,4534.5
YROM,RMA,medium_airport,Roma Airport,AU,-26.545000076300003,148.774993896,1032.0,2,4934.0,3781.0
YSBK,BWU,medium_airport,Sydney Bankstown Airport,AU,-33.923618,150.990792,29.0,3,4644.0,3890.6666666666665
YSCB,CBR,medium_airport,Canberra International Airport,AU,-35.3069,149.195007,1886.0,2,10771.0,8140.0
YSCN,CDU,medium_airport,Camden Airport,AU,-34.038338,150.686406,230.0,2,4804.0,3588.0
YSDU,DBO,medium_airport,Dubbo City Regional Airport,AU,-32.2167015076,148.574996948,935.0,2,5604.0,4552.5
YSHK,MJK,medium_airport,Shark Bay Airport,AU,-25.897294,113.575802,111.0,1,5545.0,5545.0
YSHL,WOL,medium_airport,Shellharbour Airport,AU,-34.5611,150.789001,31.0,2,5967.0,5167.0
YSHT,SHT,medium_airport,Shepparton Airport,AU,-36.428341,145.391473,374.0,2,4521.0,2954.5
YSMI,SIO,medium_airport,Smithton Airport,AU,-40.834999084472656,145.08399963378906,31.0,2,5246.0,3640.0
YSNB,SNB,medium_airport,Snake Bay Airport,AU,-11.417674,130.648481,173.0,1,4734.0,4734.0
YSNF,NLK,medium_airport,Norfolk Island International Airport,NF,-29.041887,167.939616,371.0,2,6398.0,5553.0
